Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000011  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    40    9339    9340   39.00000   39.33333   40.00000    61    9494   60.50000   60.83333   61.50000
0000012  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    40    9339    9340   39.00000   39.66667   40.00000    61    9494   60.50000   60.83333   61.50000
0000013  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    41    9340    9341   40.00000   40.00000   41.00000    61    9495   60.50000   60.83333   61.50000
0000014  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    41    9340    9341   40.00000   40.33333   41.00000    61    9495   60.50000   60.83333   61.50000
0000015  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    41    9340    9341   40.00000   40.66667   41.00000    61    9495   60.50000   60.83333   61.50000
0000016  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    42    9341    9342   41.00000   41.00000   42.00000    61    9496   60.50000   60.83333   61.50000
0000017  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    42    9341    9342   41.00000   41.33333   42.00000    61    9496   60.50000   60.83333   61.50000
0000018  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    42    9341    9342   41.00000   41.66667   42.00000    61    9496   60.50000   60.83333   61.50000
0000019  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    43    9342    9343   42.00000   42.00000   43.00000    61    9497   60.50000   60.83333   61.50000
0000020  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    43    9342    9343   42.00000   42.33333   43.00000    61    9497   60.50000   60.83333   61.50000
0000021  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    43    9342    9343   42.00000   42.66667   43.00000    61    9497   60.50000   60.83333   61.50000
0000022  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    44    9343    9344   43.00000   43.00000   44.00000    61    9498   60.50000   60.83333   61.50000
0000023  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44    9343    9344   43.00000   43.33333   44.00000    61    9498   60.50000   60.83333   61.50000
0000024  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44    9343    9344   43.00000   43.66667   44.00000    61    9498   60.50000   60.83333   61.50000
0000025  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45    9344    9345   44.00000   44.00000   45.00000    61    9499   60.50000   60.83333   61.50000
0000026  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45    9344    9345   44.00000   44.33333   45.00000    61    9499   60.50000   60.83333   61.50000
0000027  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    45    9344    9345   44.00000   44.66667   45.00000    61    9499   60.50000   60.83333   61.50000
0000028  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    46    9345    9346   45.00000   45.00000   46.00000    61    9500   60.50000   60.83333   61.50000
0000029  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    46    9345    9346   45.00000   45.33333   46.00000    61    9500   60.50000   60.83333   61.50000
0000030  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    46    9345    9346   45.00000   45.66667   46.00000    61    9500   60.50000   60.83333   61.50000
0000031  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    47    9346    9347   46.00000   46.00000   47.00000    61    9501   60.50000   60.83333   61.50000
0000032  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    47    9346    9347   46.00000   46.33333   47.00000    61    9501   60.50000   60.83333   61.50000
0000033  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    47    9346    9347   46.00000   46.66667   47.00000    61    9501   60.50000   60.83333   61.50000
0000034  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    48    9347    9348   47.00000   47.00000   48.00000    61    9502   60.50000   60.83333   61.50000
0000035  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    48    9347    9348   47.00000   47.33333   48.00000    61    9502   60.50000   60.83333   61.50000
0000036  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    48    9347    9348   47.00000   47.66667   48.00000    61    9502   60.50000   60.83333   61.50000
0000037  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    49    9348    9349   48.00000   48.00000   49.00000    61    9503   60.50000   60.83333   61.50000
0000038  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    49    9348    9349   48.00000   48.33333   49.00000    61    9503   60.50000   60.83333   61.50000
0000039  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    49    9348    9349   48.00000   48.66667   49.00000    61    9503   60.50000   60.83333   61.50000
0000040  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    50    9349    9350   49.00000   49.00000   50.00000    61    9504   60.50000   60.83333   61.50000
0000041  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    50    9349    9350   49.00000   49.33333   50.00000    61    9504   60.50000   60.83333   61.50000
0000042  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    50    9349    9350   49.00000   49.66667   50.00000    61    9504   60.50000   60.83333   61.50000
0000043  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    51    9350    9351   50.00000   50.00000   51.00000    61    9505   60.50000   60.83333   61.50000
0000044  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    51    9350    9351   50.00000   50.33333   51.00000    61    9505   60.50000   60.83333   61.50000
0000045  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    51    9350    9351   50.00000   50.66667   51.00000    61    9505   60.50000   60.83333   61.50000
0000046  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    52    9351    9352   51.00000   51.00000   52.00000    61    9506   60.50000   60.83333   61.50000
0000047  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    52    9351    9352   51.00000   51.33333   52.00000    61    9506   60.50000   60.83333   61.50000
0000048  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    52    9351    9352   51.00000   51.66667   52.00000    61    9506   60.50000   60.83333   61.50000
0000049  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    53    9352    9353   52.00000   52.00000   53.00000    61    9507   60.50000   60.83333   61.50000
0000050  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    53    9352    9353   52.00000   52.33333   53.00000    61    9507   60.50000   60.83333   61.50000
0000051  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    53    9352    9353   52.00000   52.66667   53.00000    61    9507   60.50000   60.83333   61.50000
0000052  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    54    9353    9354   53.00000   53.00000   54.00000    61    9508   60.50000   60.83333   61.50000
0000053  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    54    9353    9354   53.00000   53.33333   54.00000    61    9508   60.50000   60.83333   61.50000
0000054  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    54    9353    9354   53.00000   53.66667   54.00000    61    9508   60.50000   60.83333   61.50000
0000055  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    55    9354    9355   54.00000   54.00000   55.00000    61    9509   60.50000   60.83333   61.50000
0000056  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    55    9354    9355   54.00000   54.33333   55.00000    61    9509   60.50000   60.83333   61.50000
0000057  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    55    9354    9355   54.00000   54.66667   55.00000    61    9509   60.50000   60.83333   61.50000
0000058  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    56    9355    9356   55.00000   55.00000   56.00000    61    9510   60.50000   60.83333   61.50000
0000059  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    56    9355    9356   55.00000   55.33333   56.00000    61    9510   60.50000   60.83333   61.50000
0000060  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    56    9355    9356   55.00000   55.66667   56.00000    61    9510   60.50000   60.83333   61.50000
0000061  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    57    9356    9357   56.00000   56.00000   57.00000    61    9511   60.50000   60.83333   61.50000
0000062  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    57    9356    9357   56.00000   56.33333   57.00000    61    9511   60.50000   60.83333   61.50000
0000063  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    57    9356    9357   56.00000   56.66667   57.00000    61    9511   60.50000   60.83333   61.50000
0000064  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    58    9357    9358   57.00000   57.00000   58.00000    61    9512   60.50000   60.83333   61.50000
0000065  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    58    9357    9358   57.00000   57.33333   58.00000    61    9512   60.50000   60.83333   61.50000
0000066  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    58    9357    9358   57.00000   57.66667   58.00000    61    9512   60.50000   60.83333   61.50000
0000067  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    59    9358    9359   58.00000   58.00000   59.00000    61    9513   60.50000   60.83333   61.50000
0000068  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    59    9358    9359   58.00000   58.33333   59.00000    61    9513   60.50000   60.83333   61.50000
0000069  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    59    9358    9359   58.00000   58.66667   59.00000    61    9513   60.50000   60.83333   61.50000
0000070  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    60    9359    9360   59.00000   59.00000   60.00000    61    9514   60.50000   60.83333   61.50000
0000071  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    60    9359    9360   59.00000   59.33333   60.00000    61    9514   60.50000   60.83333   61.50000
0000072  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    9359    9360   59.00000   59.66667   60.00000    61    9514   60.50000   60.83333   61.50000
0000073  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    9360    9361   60.00000   60.00000   61.00000    61    9515   60.50000   60.83333   61.50000
0000074  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    9360    9361   60.00000   60.33333   61.00000    61    9515   60.50000   60.83333   61.50000
0000075  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61    9360    9361   60.00000   60.66667   61.00000    61    9515   60.50000   60.83333   61.50000
0000076  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    62    9361    9362   61.00000   61.00000   62.00000    61    9516   60.50000   60.83333   61.50000
0000077  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    62    9361    9362   61.00000   61.33333   62.00000    61    9516   60.50000   60.83333   61.50000
0000078  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    62    9361    9362   61.00000   61.66667   62.00000    61    9516   60.50000   60.83333   61.50000
0000079  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    63    9362    9363   62.00000   62.00000   63.00000    61    9517   60.50000   60.83333   61.50000
0000080  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    63    9362    9363   62.00000   62.33333   63.00000    61    9517   60.50000   60.83333   61.50000
0000081  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    63    9362    9363   62.00000   62.66667   63.00000    61    9517   60.50000   60.83333   61.50000
0000082  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    64    9363    9364   63.00000   63.00000   64.00000    61    9518   60.50000   60.83333   61.50000
0000083  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    64    9363    9364   63.00000   63.33333   64.00000    61    9518   60.50000   60.83333   61.50000
0000084  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    64    9363    9364   63.00000   63.66667   64.00000    61    9518   60.50000   60.83333   61.50000
0000085  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    65    9364    9365   64.00000   64.00000   65.00000    61    9519   60.50000   60.83333   61.50000
0000086  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    65    9364    9365   64.00000   64.33333   65.00000    61    9519   60.50000   60.83333   61.50000
0000087  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    65    9364    9365   64.00000   64.66667   65.00000    61    9519   60.50000   60.83333   61.50000
0000088  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    66    9365    9366   65.00000   65.00000   66.00000    61    9520   60.50000   60.83333   61.50000
0000089  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    66    9365    9366   65.00000   65.33333   66.00000    61    9520   60.50000   60.83333   61.50000
0000090  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    66    9365    9366   65.00000   65.66667   66.00000    61    9520   60.50000   60.83333   61.50000
0000091  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    67    9366    9367   66.00000   66.00000   67.00000    61    9521   60.50000   60.83333   61.50000
0000092  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    67    9366    9367   66.00000   66.33333   67.00000    61    9521   60.50000   60.83333   61.50000
0000093  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    67    9366    9367   66.00000   66.66667   67.00000    61    9521   60.50000   60.83333   61.50000
0000094  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    68    9367    9368   67.00000   67.00000   68.00000    61    9522   60.50000   60.83333   61.50000
0000095  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    68    9367    9368   67.00000   67.33333   68.00000    61    9522   60.50000   60.83333   61.50000
0000096  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    68    9367    9368   67.00000   67.66667   68.00000    61    9522   60.50000   60.83333   61.50000
0000097  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    69    9368    9369   68.00000   68.00000   69.00000    61    9523   60.50000   60.83333   61.50000
0000098  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    69    9368    9369   68.00000   68.33333   69.00000    61    9523   60.50000   60.83333   61.50000
0000099  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    69    9368    9369   68.00000   68.66667   69.00000    61    9523   60.50000   60.83333   61.50000
0000100  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    70    9369    9370   69.00000   69.00000   70.00000    61    9524   60.50000   60.83333   61.50000
0000101  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    70    9369    9370   69.00000   69.33333   70.00000    61    9524   60.50000   60.83333   61.50000
0000102  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    70    9369    9370   69.00000   69.66667   70.00000    61    9524   60.50000   60.83333   61.50000
0000103  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    71    9370    9371   70.00000   70.00000   71.00000    61    9525   60.50000   60.83333   61.50000
0000104  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    71    9370    9371   70.00000   70.33333   71.00000    61    9525   60.50000   60.83333   61.50000
0000105  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    71    9370    9371   70.00000   70.66667   71.00000    61    9525   60.50000   60.83333   61.50000
0000106  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    72    9371    9372   71.00000   71.00000   72.00000    61    9526   60.50000   60.83333   61.50000
0000107  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    72    9371    9372   71.00000   71.33333   72.00000    61    9526   60.50000   60.83333   61.50000
0000108  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    72    9371    9372   71.00000   71.66667   72.00000    61    9526   60.50000   60.83333   61.50000
0000109  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    73    9372    9373   72.00000   72.00000   73.00000    61    9527   60.50000   60.83333   61.50000
0000110  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    73    9372    9373   72.00000   72.33333   73.00000    61    9527   60.50000   60.83333   61.50000
0000111  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    73    9372    9373   72.00000   72.66667   73.00000    61    9527   60.50000   60.83333   61.50000
0000112  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    74    9373    9374   73.00000   73.00000   74.00000    61    9528   60.50000   60.83333   61.50000
0000113  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    74    9373    9374   73.00000   73.33333   74.00000    61    9528   60.50000   60.83333   61.50000
0000114  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    74    9373    9374   73.00000   73.66667   74.00000    61    9528   60.50000   60.83333   61.50000
0000115  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    75    9374    9375   74.00000   74.00000   75.00000    61    9529   60.50000   60.83333   61.50000
0000116  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    75    9374    9375   74.00000   74.33333   75.00000    61    9529   60.50000   60.83333   61.50000
0000117  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    75    9374    9375   74.00000   74.66667   75.00000    61    9529   60.50000   60.83333   61.50000
0000118  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    37    9336    9337   36.00000   36.00000   37.00000    61    9491   60.50000   61.16667   61.50000
0000119  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    37    9336    9337   36.00000   36.33333   37.00000    61    9491   60.50000   61.16667   61.50000
0000120  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    37    9336    9337   36.00000   36.66667   37.00000    61    9491   60.50000   61.16667   61.50000
0000121  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    38    9337    9338   37.00000   37.00000   38.00000    61    9492   60.50000   61.16667   61.50000
0000122  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    38    9337    9338   37.00000   37.33333   38.00000    61    9492   60.50000   61.16667   61.50000
0000123  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    38    9337    9338   37.00000   37.66667   38.00000    61    9492   60.50000   61.16667   61.50000
0000124  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    39    9338    9339   38.00000   38.00000   39.00000    61    9493   60.50000   61.16667   61.50000
0000125  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    39    9338    9339   38.00000   38.33333   39.00000    61    9493   60.50000   61.16667   61.50000
0000126  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    39    9338    9339   38.00000   38.66667   39.00000    61    9493   60.50000   61.16667   61.50000
0000127  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    40    9339    9340   39.00000   39.00000   40.00000    61    9494   60.50000   61.16667   61.50000
0000128  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    40    9339    9340   39.00000   39.33333   40.00000    61    9494   60.50000   61.16667   61.50000
0000129  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    40    9339    9340   39.00000   39.66667   40.00000    61    9494   60.50000   61.16667   61.50000
0000130  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    41    9340    9341   40.00000   40.00000   41.00000    61    9495   60.50000   61.16667   61.50000
0000131  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    41    9340    9341   40.00000   40.33333   41.00000    61    9495   60.50000   61.16667   61.50000
0000132  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    41    9340    9341   40.00000   40.66667   41.00000    61    9495   60.50000   61.16667   61.50000
0000133  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    42    9341    9342   41.00000   41.00000   42.00000    61    9496   60.50000   61.16667   61.50000
0000134  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    42    9341    9342   41.00000   41.33333   42.00000    61    9496   60.50000   61.16667   61.50000
0000135  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    42    9341    9342   41.00000   41.66667   42.00000    61    9496   60.50000   61.16667   61.50000
0000136  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    43    9342    9343   42.00000   42.00000   43.00000    61    9497   60.50000   61.16667   61.50000
0000137  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    43    9342    9343   42.00000   42.33333   43.00000    61    9497   60.50000   61.16667   61.50000
0000138  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    43    9342    9343   42.00000   42.66667   43.00000    61    9497   60.50000   61.16667   61.50000
0000139  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    44    9343    9344   43.00000   43.00000   44.00000    61    9498   60.50000   61.16667   61.50000
0000140  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44    9343    9344   43.00000   43.33333   44.00000    61    9498   60.50000   61.16667   61.50000
0000141  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44    9343    9344   43.00000   43.66667   44.00000    61    9498   60.50000   61.16667   61.50000
0000142  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45    9344    9345   44.00000   44.00000   45.00000    61    9499   60.50000   61.16667   61.50000
0000143  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45    9344    9345   44.00000   44.33333   45.00000    61    9499   60.50000   61.16667   61.50000
0000144  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    45    9344    9345   44.00000   44.66667   45.00000    61    9499   60.50000   61.16667   61.50000
0000145  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    46    9345    9346   45.00000   45.00000   46.00000    61    9500   60.50000   61.16667   61.50000
0000146  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    46    9345    9346   45.00000   45.33333   46.00000    61    9500   60.50000   61.16667   61.50000
0000147  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    46    9345    9346   45.00000   45.66667   46.00000    61    9500   60.50000   61.16667   61.50000
0000148  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    47    9346    9347   46.00000   46.00000   47.00000    61    9501   60.50000   61.16667   61.50000
0000149  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    47    9346    9347   46.00000   46.33333   47.00000    61    9501   60.50000   61.16667   61.50000
0000150  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    47    9346    9347   46.00000   46.66667   47.00000    61    9501   60.50000   61.16667   61.50000
0000151  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    48    9347    9348   47.00000   47.00000   48.00000    61    9502   60.50000   61.16667   61.50000
0000152  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    48    9347    9348   47.00000   47.33333   48.00000    61    9502   60.50000   61.16667   61.50000
0000153  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    48    9347    9348   47.00000   47.66667   48.00000    61    9502   60.50000   61.16667   61.50000
0000154  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    49    9348    9349   48.00000   48.00000   49.00000    61    9503   60.50000   61.16667   61.50000
0000155  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    49    9348    9349   48.00000   48.33333   49.00000    61    9503   60.50000   61.16667   61.50000
0000156  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    49    9348    9349   48.00000   48.66667   49.00000    61    9503   60.50000   61.16667   61.50000
0000157  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    50    9349    9350   49.00000   49.00000   50.00000    61    9504   60.50000   61.16667   61.50000
