Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000043  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   319   87826   87827  318.00000  318.00000  319.00000   168   88350  167.50000  167.83333  168.50000
0000044  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   319   87826   87827  318.00000  318.33333  319.00000   168   88350  167.50000  167.83333  168.50000
0000045  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   319   87826   87827  318.00000  318.66667  319.00000   168   88350  167.50000  167.83333  168.50000
0000046  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   320   87827   87828  319.00000  319.00000  320.00000   168   88351  167.50000  167.83333  168.50000
0000047  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   320   87827   87828  319.00000  319.33333  320.00000   168   88351  167.50000  167.83333  168.50000
0000048  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   320   87827   87828  319.00000  319.66667  320.00000   168   88351  167.50000  167.83333  168.50000
0000049  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   321   87828   87829  320.00000  320.00000  321.00000   168   88352  167.50000  167.83333  168.50000
0000050  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   321   87828   87829  320.00000  320.33333  321.00000   168   88352  167.50000  167.83333  168.50000
0000051  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   321   87828   87829  320.00000  320.66667  321.00000   168   88352  167.50000  167.83333  168.50000
0000052  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   322   87829   87830  321.00000  321.00000  322.00000   168   88353  167.50000  167.83333  168.50000
0000053  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   322   87829   87830  321.00000  321.33333  322.00000   168   88353  167.50000  167.83333  168.50000
0000054  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   322   87829   87830  321.00000  321.66667  322.00000   168   88353  167.50000  167.83333  168.50000
0000055  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   323   87830   87831  322.00000  322.00000  323.00000   168   88354  167.50000  167.83333  168.50000
0000056  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   323   87830   87831  322.00000  322.33333  323.00000   168   88354  167.50000  167.83333  168.50000
0000057  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   323   87830   87831  322.00000  322.66667  323.00000   168   88354  167.50000  167.83333  168.50000
0000058  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   324   87831   87832  323.00000  323.00000  324.00000   168   88355  167.50000  167.83333  168.50000
0000059  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   324   87831   87832  323.00000  323.33333  324.00000   168   88355  167.50000  167.83333  168.50000
0000060  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   324   87831   87832  323.00000  323.66667  324.00000   168   88355  167.50000  167.83333  168.50000
0000061  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   325   87832   87833  324.00000  324.00000  325.00000   168   88356  167.50000  167.83333  168.50000
0000062  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   325   87832   87833  324.00000  324.33333  325.00000   168   88356  167.50000  167.83333  168.50000
0000063  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   325   87832   87833  324.00000  324.66667  325.00000   168   88356  167.50000  167.83333  168.50000
0000064  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   326   87833   87834  325.00000  325.00000  326.00000   168   88357  167.50000  167.83333  168.50000
0000065  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   326   87833   87834  325.00000  325.33333  326.00000   168   88357  167.50000  167.83333  168.50000
0000066  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   326   87833   87834  325.00000  325.66667  326.00000   168   88357  167.50000  167.83333  168.50000
0000067  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   327   87834   87835  326.00000  326.00000  327.00000   168   88358  167.50000  167.83333  168.50000
0000068  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   327   87834   87835  326.00000  326.33333  327.00000   168   88358  167.50000  167.83333  168.50000
0000069  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   327   87834   87835  326.00000  326.66667  327.00000   168   88358  167.50000  167.83333  168.50000
0000070  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   328   87835   87836  327.00000  327.00000  328.00000   168   88359  167.50000  167.83333  168.50000
0000071  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   328   87835   87836  327.00000  327.33333  328.00000   168   88359  167.50000  167.83333  168.50000
0000072  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   328   87835   87836  327.00000  327.66667  328.00000   168   88359  167.50000  167.83333  168.50000
0000073  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   329   87836   87837  328.00000  328.00000  329.00000   168   88360  167.50000  167.83333  168.50000
0000074  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   329   87836   87837  328.00000  328.33333  329.00000   168   88360  167.50000  167.83333  168.50000
0000075  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   329   87836   87837  328.00000  328.66667  329.00000   168   88360  167.50000  167.83333  168.50000
0000076  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   330   87837   87838  329.00000  329.00000  330.00000   168   88361  167.50000  167.83333  168.50000
0000077  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   330   87837   87838  329.00000  329.33333  330.00000   168   88361  167.50000  167.83333  168.50000
0000078  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   330   87837   87838  329.00000  329.66667  330.00000   168   88361  167.50000  167.83333  168.50000
0000079  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   331   87838   87839  330.00000  330.00000  331.00000   168   88362  167.50000  167.83333  168.50000
0000080  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   331   87838   87839  330.00000  330.33333  331.00000   168   88362  167.50000  167.83333  168.50000
0000081  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   331   87838   87839  330.00000  330.66667  331.00000   168   88362  167.50000  167.83333  168.50000
0000082  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   332   87839   87840  331.00000  331.00000  332.00000   168   88363  167.50000  167.83333  168.50000
0000083  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   332   87839   87840  331.00000  331.33333  332.00000   168   88363  167.50000  167.83333  168.50000
0000084  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   332   87839   87840  331.00000  331.66667  332.00000   168   88363  167.50000  167.83333  168.50000
0000085  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   333   87840   87841  332.00000  332.00000  333.00000   168   88364  167.50000  167.83333  168.50000
0000086  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   333   87840   87841  332.00000  332.33333  333.00000   168   88364  167.50000  167.83333  168.50000
0000087  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   333   87840   87841  332.00000  332.66667  333.00000   168   88364  167.50000  167.83333  168.50000
0000088  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   334   87841   87842  333.00000  333.00000  334.00000   168   88365  167.50000  167.83333  168.50000
0000089  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   334   87841   87842  333.00000  333.33333  334.00000   168   88365  167.50000  167.83333  168.50000
0000090  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   334   87841   87842  333.00000  333.66667  334.00000   168   88365  167.50000  167.83333  168.50000
0000091  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   335   87842   87843  334.00000  334.00000  335.00000   168   88366  167.50000  167.83333  168.50000
0000092  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   335   87842   87843  334.00000  334.33333  335.00000   168   88366  167.50000  167.83333  168.50000
0000093  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   335   87842   87843  334.00000  334.66667  335.00000   168   88366  167.50000  167.83333  168.50000
0000094  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   336   87843   87844  335.00000  335.00000  336.00000   168   88367  167.50000  167.83333  168.50000
0000095  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   336   87843   87844  335.00000  335.33333  336.00000   168   88367  167.50000  167.83333  168.50000
0000096  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   336   87843   87844  335.00000  335.66667  336.00000   168   88367  167.50000  167.83333  168.50000
0000097  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   337   87844   87845  336.00000  336.00000  337.00000   168   88368  167.50000  167.83333  168.50000
0000098  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   337   87844   87845  336.00000  336.33333  337.00000   168   88368  167.50000  167.83333  168.50000
0000099  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   337   87844   87845  336.00000  336.66667  337.00000   168   88368  167.50000  167.83333  168.50000
0000100  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   338   87845   87846  337.00000  337.00000  338.00000   168   88369  167.50000  167.83333  168.50000
0000101  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   338   87845   87846  337.00000  337.33333  338.00000   168   88369  167.50000  167.83333  168.50000
0000102  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   338   87845   87846  337.00000  337.66667  338.00000   168   88369  167.50000  167.83333  168.50000
0000103  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   339   87846   87847  338.00000  338.00000  339.00000   168   88370  167.50000  167.83333  168.50000
0000104  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   339   87846   87847  338.00000  338.33333  339.00000   168   88370  167.50000  167.83333  168.50000
0000105  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   339   87846   87847  338.00000  338.66667  339.00000   168   88370  167.50000  167.83333  168.50000
0000106  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   340   87847   87848  339.00000  339.00000  340.00000   168   88371  167.50000  167.83333  168.50000
0000107  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   340   87847   87848  339.00000  339.33333  340.00000   168   88371  167.50000  167.83333  168.50000
0000108  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   340   87847   87848  339.00000  339.66667  340.00000   168   88371  167.50000  167.83333  168.50000
0000109  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   341   87848   87849  340.00000  340.00000  341.00000   168   88372  167.50000  167.83333  168.50000
0000110  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   341   87848   87849  340.00000  340.33333  341.00000   168   88372  167.50000  167.83333  168.50000
0000111  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   341   87848   87849  340.00000  340.66667  341.00000   168   88372  167.50000  167.83333  168.50000
0000112  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   342   87849   87850  341.00000  341.00000  342.00000   168   88373  167.50000  167.83333  168.50000
0000113  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   342   87849   87850  341.00000  341.33333  342.00000   168   88373  167.50000  167.83333  168.50000
0000114  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   342   87849   87850  341.00000  341.66667  342.00000   168   88373  167.50000  167.83333  168.50000
0000115  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   343   87850   87851  342.00000  342.00000  343.00000   168   88374  167.50000  167.83333  168.50000
0000116  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   343   87850   87851  342.00000  342.33333  343.00000   168   88374  167.50000  167.83333  168.50000
0000117  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   343   87850   87851  342.00000  342.66667  343.00000   168   88374  167.50000  167.83333  168.50000
0000118  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   344   87851   87852  343.00000  343.00000  344.00000   168   88375  167.50000  167.83333  168.50000
0000119  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   344   87851   87852  343.00000  343.33333  344.00000   168   88375  167.50000  167.83333  168.50000
0000120  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   344   87851   87852  343.00000  343.66667  344.00000   168   88375  167.50000  167.83333  168.50000
0000121  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   345   87852   87853  344.00000  344.00000  345.00000   168   88376  167.50000  167.83333  168.50000
0000122  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   345   87852   87853  344.00000  344.33333  345.00000   168   88376  167.50000  167.83333  168.50000
0000123  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   345   87852   87853  344.00000  344.66667  345.00000   168   88376  167.50000  167.83333  168.50000
0000124  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   346   87853   87854  345.00000  345.00000  346.00000   168   88377  167.50000  167.83333  168.50000
0000125  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   346   87853   87854  345.00000  345.33333  346.00000   168   88377  167.50000  167.83333  168.50000
0000126  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   346   87853   87854  345.00000  345.66667  346.00000   168   88377  167.50000  167.83333  168.50000
0000127  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   347   87854   87855  346.00000  346.00000  347.00000   168   88378  167.50000  167.83333  168.50000
0000128  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   347   87854   87855  346.00000  346.33333  347.00000   168   88378  167.50000  167.83333  168.50000
0000129  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   347   87854   87855  346.00000  346.66667  347.00000   168   88378  167.50000  167.83333  168.50000
0000130  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   348   87855   87856  347.00000  347.00000  348.00000   168   88379  167.50000  167.83333  168.50000
0000131  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   348   87855   87856  347.00000  347.33333  348.00000   168   88379  167.50000  167.83333  168.50000
0000132  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   348   87855   87856  347.00000  347.66667  348.00000   168   88379  167.50000  167.83333  168.50000
0000133  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   349   87856   87857  348.00000  348.00000  349.00000   168   88380  167.50000  167.83333  168.50000
0000134  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   349   87856   87857  348.00000  348.33333  349.00000   168   88380  167.50000  167.83333  168.50000
0000135  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   349   87856   87857  348.00000  348.66667  349.00000   168   88380  167.50000  167.83333  168.50000
0000136  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   350   87857   87858  349.00000  349.00000  350.00000   168   88381  167.50000  167.83333  168.50000
0000137  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   350   87857   87858  349.00000  349.33333  350.00000   168   88381  167.50000  167.83333  168.50000
0000138  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   350   87857   87858  349.00000  349.66667  350.00000   168   88381  167.50000  167.83333  168.50000
0000139  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   351   87858   87859  350.00000  350.00000  351.00000   168   88382  167.50000  167.83333  168.50000
0000140  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   351   87858   87859  350.00000  350.33333  351.00000   168   88382  167.50000  167.83333  168.50000
0000141  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   351   87858   87859  350.00000  350.66667  351.00000   168   88382  167.50000  167.83333  168.50000
0000142  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   352   87859   87860  351.00000  351.00000  352.00000   168   88383  167.50000  167.83333  168.50000
0000143  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   352   87859   87860  351.00000  351.33333  352.00000   168   88383  167.50000  167.83333  168.50000
0000144  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   352   87859   87860  351.00000  351.66667  352.00000   168   88383  167.50000  167.83333  168.50000
0000145  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   353   87860   87861  352.00000  352.00000  353.00000   168   88384  167.50000  167.83333  168.50000
0000146  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   353   87860   87861  352.00000  352.33333  353.00000   168   88384  167.50000  167.83333  168.50000
0000147  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   353   87860   87861  352.00000  352.66667  353.00000   168   88384  167.50000  167.83333  168.50000
0000148  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   354   87861   87862  353.00000  353.00000  354.00000   168   88385  167.50000  167.83333  168.50000
0000149  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   354   87861   87862  353.00000  353.33333  354.00000   168   88385  167.50000  167.83333  168.50000
0000150  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   354   87861   87862  353.00000  353.66667  354.00000   168   88385  167.50000  167.83333  168.50000
0000151  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   355   87862   87863  354.00000  354.00000  355.00000   168   88386  167.50000  167.83333  168.50000
0000152  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   355   87862   87863  354.00000  354.33333  355.00000   168   88386  167.50000  167.83333  168.50000
0000153  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   355   87862   87863  354.00000  354.66667  355.00000   168   88386  167.50000  167.83333  168.50000
0000154  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   356   87863   87864  355.00000  355.00000  356.00000   168   88387  167.50000  167.83333  168.50000
0000155  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   356   87863   87864  355.00000  355.33333  356.00000   168   88387  167.50000  167.83333  168.50000
0000156  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   356   87863   87864  355.00000  355.66667  356.00000   168   88387  167.50000  167.83333  168.50000
0000157  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   357   87864   87865  356.00000  356.00000  357.00000   168   88388  167.50000  167.83333  168.50000
